Area,Item,Element,Year,Value,Unit
Mauritius,Tomatoes,Yield,2019,13505.4,kg/ha
Mauritius,Tomatoes,Yield,2020,13341.9,kg/ha
Mauritius,Tomatoes,Yield,2021,21117.6,kg/ha
Mauritius,Tomatoes,Yield,2022,26621.3,kg/ha
Mauritius,Tomatoes,Yield,2023,32560.7,kg/ha
Mauritius,Tomatoes,Production,2000,9719,t
Mauritius,Tomatoes,Production,2001,12395,t
Mauritius,Tomatoes,Production,2002,11738,t
Mauritius,Tomatoes,Production,2003,13247,t
Mauritius,Tomatoes,Production,2004,14400,t
Mauritius,Tomatoes,Production,2005,12840,t
Mauritius,Tomatoes,Production,2006,15118,t
Mauritius,Tomatoes,Production,2007,11117,t
Mauritius,Tomatoes,Production,2008,11518,t
Mauritius,Tomatoes,Production,2009,12586,t
Mauritius,Tomatoes,Production,2010,12338,t
Mauritius,Tomatoes,Production,2011,11354,t
Mauritius,Tomatoes,Production,2012,13150,t
Mauritius,Tomatoes,Production,2013,11201,t
Mauritius,Tomatoes,Production,2014,10997,t
Mauritius,Tomatoes,Production,2015,8525,t
Mauritius,Tomatoes,Production,2016,10136,t
Mauritius,Tomatoes,Production,2017,10651,t
Mauritius,Tomatoes,Production,2018,9190,t
Mauritius,Tomatoes,Production,2019,8684,t
Mauritius,Tomatoes,Production,2020,8352,t
Mauritius,Tomatoes,Production,2021,13832,t
Mauritius,Tomatoes,Production,2022,14269,t
Mauritius,Tomatoes,Production,2023,20383,t
Mauritius,Turkeys,Stocks,2000,2,1000 An
Mauritius,Turkeys,Stocks,2001,2,1000 An
Mauritius,Turkeys,Stocks,2002,2,1000 An
Mauritius,Turkeys,Stocks,2003,2,1000 An
Mauritius,Turkeys,Stocks,2004,2,1000 An
Mauritius,Turkeys,Stocks,2005,2,1000 An
Mauritius,Turkeys,Stocks,2006,2,1000 An
Mauritius,Turkeys,Stocks,2007,2,1000 An
Mauritius,Turkeys,Stocks,2008,2,1000 An
Mauritius,Turkeys,Stocks,2009,2,1000 An
Mauritius,Turkeys,Stocks,2010,2,1000 An
Mauritius,Turkeys,Stocks,2011,2,1000 An
Mauritius,Turkeys,Stocks,2012,2,1000 An
Mauritius,Turkeys,Stocks,2013,2,1000 An
Mauritius,Turkeys,Stocks,2014,2,1000 An
Mauritius,Turkeys,Stocks,2015,2,1000 An
Mauritius,Turkeys,Stocks,2016,2,1000 An
Mauritius,Turkeys,Stocks,2017,2,1000 An
Mauritius,Turkeys,Stocks,2018,2,1000 An
Mauritius,Turkeys,Stocks,2019,2,1000 An
Mauritius,Turkeys,Stocks,2020,2,1000 An
Mauritius,Turkeys,Stocks,2021,2,1000 An
Mauritius,Turkeys,Stocks,2022,2,1000 An
Mauritius,Turkeys,Stocks,2023,2,1000 An
Mauritius,Unmanufactured tobacco,Area harvested,2000,397,ha
Mauritius,Unmanufactured tobacco,Area harvested,2001,386,ha
Mauritius,Unmanufactured tobacco,Area harvested,2002,379,ha
Mauritius,Unmanufactured tobacco,Area harvested,2003,378,ha
Mauritius,Unmanufactured tobacco,Area harvested,2004,348,ha
Mauritius,Unmanufactured tobacco,Area harvested,2005,287,ha
Mauritius,Unmanufactured tobacco,Area harvested,2006,249,ha
Mauritius,Unmanufactured tobacco,Area harvested,2007,252,ha
Mauritius,Unmanufactured tobacco,Area harvested,2008,259,ha
Mauritius,Unmanufactured tobacco,Area harvested,2009,255,ha
Mauritius,Unmanufactured tobacco,Area harvested,2010,210,ha
Mauritius,Unmanufactured tobacco,Area harvested,2011,222,ha
Mauritius,Unmanufactured tobacco,Area harvested,2012,173,ha
Mauritius,Unmanufactured tobacco,Area harvested,2013,175,ha
Mauritius,Unmanufactured tobacco,Area harvested,2014,170,ha
Mauritius,Unmanufactured tobacco,Area harvested,2015,160,ha
Mauritius,Unmanufactured tobacco,Area harvested,2016,165,ha
Mauritius,Unmanufactured tobacco,Area harvested,2017,165,ha
Mauritius,Unmanufactured tobacco,Area harvested,2018,114,ha
Mauritius,Unmanufactured tobacco,Area harvested,2019,55,ha
Mauritius,Unmanufactured tobacco,Area harvested,2020,0,ha
Mauritius,Unmanufactured tobacco,Area harvested,2021,0,ha
Mauritius,Unmanufactured tobacco,Area harvested,2022,0,ha
Mauritius,Unmanufactured tobacco,Area harvested,2023,0,ha
Mauritius,Unmanufactured tobacco,Yield,2000,1418.1,kg/ha
Mauritius,Unmanufactured tobacco,Yield,2001,1440.4,kg/ha
Mauritius,Unmanufactured tobacco,Yield,2002,1279.7,kg/ha
Mauritius,Unmanufactured tobacco,Yield,2003,1127,kg/ha
Mauritius,Unmanufactured tobacco,Yield,2004,1025.9,kg/ha
Mauritius,Unmanufactured tobacco,Yield,2005,1031.4,kg/ha
Mauritius,Unmanufactured tobacco,Yield,2006,1196.8,kg/ha
Mauritius,Unmanufactured tobacco,Yield,2007,1254,kg/ha
Mauritius,Unmanufactured tobacco,Yield,2008,1339.8,kg/ha
Mauritius,Unmanufactured tobacco,Yield,2009,1352.9,kg/ha
Mauritius,Unmanufactured tobacco,Yield,2010,1342.9,kg/ha
Mauritius,Unmanufactured tobacco,Yield,2011,1554.1,kg/ha
Mauritius,Unmanufactured tobacco,Yield,2012,1416.2,kg/ha
Mauritius,Unmanufactured tobacco,Yield,2013,1485.7,kg/ha
Mauritius,Unmanufactured tobacco,Yield,2014,1558.8,kg/ha
Mauritius,Unmanufactured tobacco,Yield,2015,1687.5,kg/ha
Mauritius,Unmanufactured tobacco,Yield,2016,1575.8,kg/ha
Mauritius,Unmanufactured tobacco,Yield,2017,1666.7,kg/ha
Mauritius,Unmanufactured tobacco,Yield,2018,1636.9,kg/ha
Mauritius,Unmanufactured tobacco,Yield,2019,1620.1,kg/ha
Mauritius,Unmanufactured tobacco,Production,2000,563,t
Mauritius,Unmanufactured tobacco,Production,2001,556,t
Mauritius,Unmanufactured tobacco,Production,2002,485,t
Mauritius,Unmanufactured tobacco,Production,2003,426,t
Mauritius,Unmanufactured tobacco,Production,2004,357,t
Mauritius,Unmanufactured tobacco,Production,2005,296,t
Mauritius,Unmanufactured tobacco,Production,2006,298,t
Mauritius,Unmanufactured tobacco,Production,2007,316,t
Mauritius,Unmanufactured tobacco,Production,2008,347,t
Mauritius,Unmanufactured tobacco,Production,2009,345,t
Mauritius,Unmanufactured tobacco,Production,2010,282,t
Mauritius,Unmanufactured tobacco,Production,2011,345,t
Mauritius,Unmanufactured tobacco,Production,2012,245,t
Mauritius,Unmanufactured tobacco,Production,2013,260,t
Mauritius,Unmanufactured tobacco,Production,2014,265,t
Mauritius,Unmanufactured tobacco,Production,2015,270,t
Mauritius,Unmanufactured tobacco,Production,2016,260,t
Mauritius,Unmanufactured tobacco,Production,2017,275,t
Mauritius,Unmanufactured tobacco,Production,2018,186.42,t
Mauritius,Unmanufactured tobacco,Production,2019,89.78,t
Mauritius,Unmanufactured tobacco,Production,2020,0,t
Mauritius,Unmanufactured tobacco,Production,2021,0,t
Mauritius,Unmanufactured tobacco,Production,2022,0,t
Mauritius,Unmanufactured tobacco,Production,2023,0,t
Mauritius,Wine,Production,2017,3880.9,t
Mauritius,Wine,Production,2018,3548,t
Mauritius,Wine,Production,2019,4115,t
Mauritius,Wine,Production,2020,3166,t
Mauritius,Wine,Production,2021,3166,t
Mauritius,Wine,Production,2022,3182,t
Mauritius,"Beef and Buffalo Meat, primary",Yield/Carcass Weight,2000,214,kg/An
Mauritius,"Beef and Buffalo Meat, primary",Yield/Carcass Weight,2001,189,kg/An
Mauritius,"Beef and Buffalo Meat, primary",Yield/Carcass Weight,2002,212,kg/An
Mauritius,"Beef and Buffalo Meat, primary",Yield/Carcass Weight,2003,221,kg/An
Mauritius,"Beef and Buffalo Meat, primary",Yield/Carcass Weight,2004,227,kg/An
Mauritius,"Beef and Buffalo Meat, primary",Yield/Carcass Weight,2005,248,kg/An
Mauritius,"Beef and Buffalo Meat, primary",Yield/Carcass Weight,2006,219,kg/An
Mauritius,"Beef and Buffalo Meat, primary",Yield/Carcass Weight,2007,234,kg/An
Mauritius,"Beef and Buffalo Meat, primary",Yield/Carcass Weight,2008,163,kg/An
Mauritius,"Beef and Buffalo Meat, primary",Yield/Carcass Weight,2009,192,kg/An
Mauritius,"Beef and Buffalo Meat, primary",Yield/Carcass Weight,2010,242,kg/An
Mauritius,"Beef and Buffalo Meat, primary",Yield/Carcass Weight,2011,240,kg/An
Mauritius,"Beef and Buffalo Meat, primary",Yield/Carcass Weight,2012,232,kg/An
Mauritius,"Beef and Buffalo Meat, primary",Yield/Carcass Weight,2013,216,kg/An
Mauritius,"Beef and Buffalo Meat, primary",Yield/Carcass Weight,2014,236,kg/An
Mauritius,"Beef and Buffalo Meat, primary",Yield/Carcass Weight,2015,275,kg/An
Mauritius,"Beef and Buffalo Meat, primary",Yield/Carcass Weight,2016,255,kg/An
Mauritius,"Beef and Buffalo Meat, primary",Yield/Carcass Weight,2017,250,kg/An
Mauritius,"Beef and Buffalo Meat, primary",Yield/Carcass Weight,2018,258,kg/An
Mauritius,"Beef and Buffalo Meat, primary",Yield/Carcass Weight,2019,264,kg/An
Mauritius,"Beef and Buffalo Meat, primary",Yield/Carcass Weight,2020,280,kg/An
Mauritius,"Beef and Buffalo Meat, primary",Yield/Carcass Weight,2021,281,kg/An
Mauritius,"Beef and Buffalo Meat, primary",Yield/Carcass Weight,2022,268,kg/An
Mauritius,"Beef and Buffalo Meat, primary",Yield/Carcass Weight,2023,276,kg/An
Mauritius,"Beef and Buffalo Meat, primary",Production,2000,3249.76,t
Mauritius,"Beef and Buffalo Meat, primary",Production,2001,2265.6,t
Mauritius,"Beef and Buffalo Meat, primary",Production,2002,2791.8,t
Mauritius,"Beef and Buffalo Meat, primary",Production,2003,2871.7,t
Mauritius,"Beef and Buffalo Meat, primary",Production,2004,3284.25,t
Mauritius,"Beef and Buffalo Meat, primary",Production,2005,3339.64,t
Mauritius,"Beef and Buffalo Meat, primary",Production,2006,3070.55,t
Mauritius,"Beef and Buffalo Meat, primary",Production,2007,1994.83,t
Mauritius,"Beef and Buffalo Meat, primary",Production,2008,2050,t
Mauritius,"Beef and Buffalo Meat, primary",Production,2009,2300,t
Mauritius,"Beef and Buffalo Meat, primary",Production,2010,2420,t
Mauritius,"Beef and Buffalo Meat, primary",Production,2011,2883,t
Mauritius,"Beef and Buffalo Meat, primary",Production,2012,2414,t
Mauritius,"Beef and Buffalo Meat, primary",Production,2013,2112,t
Mauritius,"Beef and Buffalo Meat, primary",Production,2014,2111,t
Mauritius,"Beef and Buffalo Meat, primary",Production,2015,2213,t
Mauritius,"Beef and Buffalo Meat, primary",Production,2016,1818.54,t
Mauritius,"Beef and Buffalo Meat, primary",Production,2017,1784.85,t
Mauritius,"Beef and Buffalo Meat, primary",Production,2018,1919.68,t
Mauritius,"Beef and Buffalo Meat, primary",Production,2019,1930.83,t
Mauritius,"Beef and Buffalo Meat, primary",Production,2020,1826,t
Mauritius,"Beef and Buffalo Meat, primary",Production,2021,1823,t
Mauritius,"Beef and Buffalo Meat, primary",Production,2022,2071,t
Mauritius,"Beef and Buffalo Meat, primary",Production,2023,2049,t
Mauritius,"Beef and Buffalo Meat, primary",Producing Animals/Slaughtered,2000,15200,An
Mauritius,"Beef and Buffalo Meat, primary",Producing Animals/Slaughtered,2001,12000,An
Mauritius,"Beef and Buffalo Meat, primary",Producing Animals/Slaughtered,2002,13200,An
Mauritius,"Beef and Buffalo Meat, primary",Producing Animals/Slaughtered,2003,13000,An
Mauritius,"Beef and Buffalo Meat, primary",Producing Animals/Slaughtered,2004,14500,An
Mauritius,"Beef and Buffalo Meat, primary",Producing Animals/Slaughtered,2005,13450,An
Mauritius,"Beef and Buffalo Meat, primary",Producing Animals/Slaughtered,2006,14040,An
Mauritius,"Beef and Buffalo Meat, primary",Producing Animals/Slaughtered,2007,8514,An
Mauritius,"Beef and Buffalo Meat, primary",Producing Animals/Slaughtered,2008,12600,An
Mauritius,"Beef and Buffalo Meat, primary",Producing Animals/Slaughtered,2009,12000,An
Mauritius,"Beef and Buffalo Meat, primary",Producing Animals/Slaughtered,2010,10000,An
Mauritius,"Beef and Buffalo Meat, primary",Producing Animals/Slaughtered,2011,12000,An
Mauritius,"Beef and Buffalo Meat, primary",Producing Animals/Slaughtered,2012,10411,An
Mauritius,"Beef and Buffalo Meat, primary",Producing Animals/Slaughtered,2013,9768,An
Mauritius,"Beef and Buffalo Meat, primary",Producing Animals/Slaughtered,2014,8953,An
Mauritius,"Beef and Buffalo Meat, primary",Producing Animals/Slaughtered,2015,8054,An
Mauritius,"Beef and Buffalo Meat, primary",Producing Animals/Slaughtered,2016,7125,An
Mauritius,"Beef and Buffalo Meat, primary",Producing Animals/Slaughtered,2017,7151,An
Mauritius,"Beef and Buffalo Meat, primary",Producing Animals/Slaughtered,2018,7443,An
Mauritius,"Beef and Buffalo Meat, primary",Producing Animals/Slaughtered,2019,7303,An
Mauritius,"Beef and Buffalo Meat, primary",Producing Animals/Slaughtered,2020,6525,An
Mauritius,"Beef and Buffalo Meat, primary",Producing Animals/Slaughtered,2021,6494,An
Mauritius,"Beef and Buffalo Meat, primary",Producing Animals/Slaughtered,2022,7721,An
Mauritius,"Beef and Buffalo Meat, primary",Producing Animals/Slaughtered,2023,7425,An
Mauritius,Cattle and Buffaloes,Stocks,2000,27025,An
Mauritius,Cattle and Buffaloes,Stocks,2001,11025,An
Mauritius,Cattle and Buffaloes,Stocks,2002,8825,An
Mauritius,Cattle and Buffaloes,Stocks,2003,8125,An
Mauritius,Cattle and Buffaloes,Stocks,2004,8205,An
Mauritius,Cattle and Buffaloes,Stocks,2005,6725,An
Mauritius,Cattle and Buffaloes,Stocks,2006,6959,An
Mauritius,Cattle and Buffaloes,Stocks,2007,7228,An
Mauritius,Cattle and Buffaloes,Stocks,2008,7352,An
Mauritius,Cattle and Buffaloes,Stocks,2009,7262,An
Mauritius,Cattle and Buffaloes,Stocks,2010,7516,An
Mauritius,Cattle and Buffaloes,Stocks,2011,6621,An
Mauritius,Cattle and Buffaloes,Stocks,2012,7327,An
Mauritius,Cattle and Buffaloes,Stocks,2013,7265,An
Mauritius,Cattle and Buffaloes,Stocks,2014,6066,An
Mauritius,Cattle and Buffaloes,Stocks,2015,5923,An
Mauritius,Cattle and Buffaloes,Stocks,2016,4558,An
Mauritius,Cattle and Buffaloes,Stocks,2017,3840,An
Mauritius,Cattle and Buffaloes,Stocks,2018,4010,An
Mauritius,Cattle and Buffaloes,Stocks,2019,3509,An
Mauritius,Cattle and Buffaloes,Stocks,2020,4779,An
Mauritius,Cattle and Buffaloes,Stocks,2021,3759,An
Mauritius,Cattle and Buffaloes,Stocks,2022,3537,An
Mauritius,Cattle and Buffaloes,Stocks,2023,3425,An
Mauritius,"Cereals, primary",Area harvested,2000,70,ha
Mauritius,"Cereals, primary",Area harvested,2001,54,ha
Mauritius,"Cereals, primary",Area harvested,2002,38,ha
Mauritius,"Cereals, primary",Area harvested,2003,27,ha
Mauritius,"Cereals, primary",Area harvested,2004,57,ha
Mauritius,"Cereals, primary",Area harvested,2005,63,ha
Mauritius,"Cereals, primary",Area harvested,2006,58,ha
Mauritius,"Cereals, primary",Area harvested,2007,108,ha
Mauritius,"Cereals, primary",Area harvested,2008,61,ha
Mauritius,"Cereals, primary",Area harvested,2009,14,ha
Mauritius,"Cereals, primary",Area harvested,2010,48,ha
Mauritius,"Cereals, primary",Area harvested,2011,163,ha
Mauritius,"Cereals, primary",Area harvested,2012,367,ha
Mauritius,"Cereals, primary",Area harvested,2013,397,ha
Mauritius,"Cereals, primary",Area harvested,2014,481,ha
Mauritius,"Cereals, primary",Area harvested,2015,411,ha
Mauritius,"Cereals, primary",Area harvested,2016,222,ha
Mauritius,"Cereals, primary",Area harvested,2017,115,ha
Mauritius,"Cereals, primary",Area harvested,2018,77,ha
Mauritius,"Cereals, primary",Area harvested,2019,75,ha
Mauritius,"Cereals, primary",Area harvested,2020,87,ha
Mauritius,"Cereals, primary",Area harvested,2021,128,ha
Mauritius,"Cereals, primary",Area harvested,2022,89,ha
Mauritius,"Cereals, primary",Area harvested,2023,129,ha
Mauritius,"Cereals, primary",Yield,2000,8900,kg/ha
Mauritius,"Cereals, primary",Yield,2001,7203.7,kg/ha
Mauritius,"Cereals, primary",Yield,2002,7763.2,kg/ha
Mauritius,"Cereals, primary",Yield,2003,6555.6,kg/ha
Mauritius,"Cereals, primary",Yield,2004,6473.7,kg/ha
Mauritius,"Cereals, primary",Yield,2005,7539.7,kg/ha
Mauritius,"Cereals, primary",Yield,2006,7793.1,kg/ha
Mauritius,"Cereals, primary",Yield,2007,9453.7,kg/ha
Mauritius,"Cereals, primary",Yield,2008,7541,kg/ha
Mauritius,"Cereals, primary",Yield,2009,8000,kg/ha
Mauritius,"Cereals, primary",Yield,2010,6833.3,kg/ha
Mauritius,"Cereals, primary",Yield,2011,3901.8,kg/ha
Mauritius,"Cereals, primary",Yield,2012,3389.6,kg/ha
Mauritius,"Cereals, primary",Yield,2013,3219.1,kg/ha
Mauritius,"Cereals, primary",Yield,2014,3765.1,kg/ha
Mauritius,"Cereals, primary",Yield,2015,2695.9,kg/ha
Mauritius,"Cereals, primary",Yield,2016,3455,kg/ha
Mauritius,"Cereals, primary",Yield,2017,5234.8,kg/ha
Mauritius,"Cereals, primary",Yield,2018,5272.7,kg/ha
Mauritius,"Cereals, primary",Yield,2019,6880,kg/ha
Mauritius,"Cereals, primary",Yield,2020,8942.5,kg/ha
Mauritius,"Cereals, primary",Yield,2021,8640.6,kg/ha
Mauritius,"Cereals, primary",Yield,2022,9247.2,kg/ha
Mauritius,"Cereals, primary",Yield,2023,11643.4,kg/ha
Mauritius,"Cereals, primary",Production,2000,623,t
Mauritius,"Cereals, primary",Production,2001,389,t
Mauritius,"Cereals, primary",Production,2002,295,t
Mauritius,"Cereals, primary",Production,2003,177,t
Mauritius,"Cereals, primary",Production,2004,369,t
Mauritius,"Cereals, primary",Production,2005,475,t
Mauritius,"Cereals, primary",Production,2006,452,t
Mauritius,"Cereals, primary",Production,2007,1021,t
Mauritius,"Cereals, primary",Production,2008,460,t
Mauritius,"Cereals, primary",Production,2009,112,t
Mauritius,"Cereals, primary",Production,2010,328,t
Mauritius,"Cereals, primary",Production,2011,636,t
Mauritius,"Cereals, primary",Production,2012,1244,t
Mauritius,"Cereals, primary",Production,2013,1278,t
Mauritius,"Cereals, primary",Production,2014,1811,t
Mauritius,"Cereals, primary",Production,2015,1108,t
Mauritius,"Cereals, primary",Production,2016,767,t
Mauritius,"Cereals, primary",Production,2017,602,t
Mauritius,"Cereals, primary",Production,2018,406,t
Mauritius,"Cereals, primary",Production,2019,516,t
Mauritius,"Cereals, primary",Production,2020,778,t
Mauritius,"Cereals, primary",Production,2021,1106,t
Mauritius,"Cereals, primary",Production,2022,823,t
Mauritius,"Cereals, primary",Production,2023,1502,t
Mauritius,"Citrus Fruit, Total",Area harvested,2000,98,ha
Mauritius,"Citrus Fruit, Total",Area harvested,2001,98,ha
Mauritius,"Citrus Fruit, Total",Area harvested,2002,103,ha
Mauritius,"Citrus Fruit, Total",Area harvested,2003,109,ha
Mauritius,"Citrus Fruit, Total",Area harvested,2004,114,ha
Mauritius,"Citrus Fruit, Total",Area harvested,2005,121,ha
Mauritius,"Citrus Fruit, Total",Area harvested,2006,128,ha
Mauritius,"Citrus Fruit, Total",Area harvested,2007,134,ha
Mauritius,"Citrus Fruit, Total",Area harvested,2008,140,ha
Mauritius,"Citrus Fruit, Total",Area harvested,2009,147,ha
Mauritius,"Citrus Fruit, Total",Area harvested,2010,154,ha
Mauritius,"Citrus Fruit, Total",Area harvested,2011,161,ha
Mauritius,"Citrus Fruit, Total",Area harvested,2012,170,ha
Mauritius,"Citrus Fruit, Total",Area harvested,2013,180,ha
Mauritius,"Citrus Fruit, Total",Area harvested,2014,188,ha
Mauritius,"Citrus Fruit, Total",Area harvested,2015,195,ha
Mauritius,"Citrus Fruit, Total",Area harvested,2016,188,ha
Mauritius,"Citrus Fruit, Total",Area harvested,2017,190,ha
Mauritius,"Citrus Fruit, Total",Area harvested,2018,191,ha
Mauritius,"Citrus Fruit, Total",Area harvested,2019,190,ha
Mauritius,"Citrus Fruit, Total",Area harvested,2020,190,ha
Mauritius,"Citrus Fruit, Total",Area harvested,2021,190,ha
Mauritius,"Citrus Fruit, Total",Area harvested,2022,190,ha
Mauritius,"Citrus Fruit, Total",Area harvested,2023,190,ha
Mauritius,"Citrus Fruit, Total",Yield,2000,4183.7,kg/ha
Mauritius,"Citrus Fruit, Total",Yield,2001,4107.6,kg/ha
Mauritius,"Citrus Fruit, Total",Yield,2002,4054.2,kg/ha
Mauritius,"Citrus Fruit, Total",Yield,2003,4002.7,kg/ha
Mauritius,"Citrus Fruit, Total",Yield,2004,3943.1,kg/ha
Mauritius,"Citrus Fruit, Total",Yield,2005,3882.2,kg/ha
Mauritius,"Citrus Fruit, Total",Yield,2006,3794.1,kg/ha
Mauritius,"Citrus Fruit, Total",Yield,2007,3723.4,kg/ha
Mauritius,"Citrus Fruit, Total",Yield,2008,3652.6,kg/ha
Mauritius,"Citrus Fruit, Total",Yield,2009,3577.7,kg/ha
Mauritius,"Citrus Fruit, Total",Yield,2010,3509.1,kg/ha
Mauritius,"Citrus Fruit, Total",Yield,2011,3433.1,kg/ha
Mauritius,"Citrus Fruit, Total",Yield,2012,3235.3,kg/ha
Mauritius,"Citrus Fruit, Total",Yield,2013,3333.3,kg/ha
Mauritius,"Citrus Fruit, Total",Yield,2014,3251.8,kg/ha
Mauritius,"Citrus Fruit, Total",Yield,2015,3210,kg/ha
Mauritius,"Citrus Fruit, Total",Yield,2016,3408.8,kg/ha
Mauritius,"Citrus Fruit, Total",Yield,2017,3423.5,kg/ha
Mauritius,"Citrus Fruit, Total",Yield,2018,3481.3,kg/ha
Mauritius,"Citrus Fruit, Total",Yield,2019,3585.8,kg/ha
Mauritius,"Citrus Fruit, Total",Yield,2020,3496.7,kg/ha
Mauritius,"Citrus Fruit, Total",Yield,2021,3521.1,kg/ha
Mauritius,"Citrus Fruit, Total",Yield,2022,3534.5,kg/ha
Mauritius,"Citrus Fruit, Total",Yield,2023,3517.5,kg/ha
Mauritius,"Citrus Fruit, Total",Production,2000,410,t
Mauritius,"Citrus Fruit, Total",Production,2001,403.2,t
Mauritius,"Citrus Fruit, Total",Production,2002,419.5,t
Mauritius,"Citrus Fruit, Total",Production,2003,434.93,t
Mauritius,"Citrus Fruit, Total",Production,2004,449.51,t
Mauritius,"Citrus Fruit, Total",Production,2005,469.26,t
Mauritius,"Citrus Fruit, Total",Production,2006,484.59,t
Mauritius,"Citrus Fruit, Total",Production,2007,498.72,t
Mauritius,"Citrus Fruit, Total",Production,2008,511.82,t
Mauritius,"Citrus Fruit, Total",Production,2009,525.05,t
Mauritius,"Citrus Fruit, Total",Production,2010,538.72,t
Mauritius,"Citrus Fruit, Total",Production,2011,552.93,t
Mauritius,"Citrus Fruit, Total",Production,2012,550,t
Mauritius,"Citrus Fruit, Total",Production,2013,600,t
Mauritius,"Citrus Fruit, Total",Production,2014,611.54,t
Mauritius,"Citrus Fruit, Total",Production,2015,626.03,t
Mauritius,"Citrus Fruit, Total",Production,2016,639.82,t
Mauritius,"Citrus Fruit, Total",Production,2017,651.35,t
Mauritius,"Citrus Fruit, Total",Production,2018,664.9,t
Mauritius,"Citrus Fruit, Total",Production,2019,680.04,t
Mauritius,"Citrus Fruit, Total",Production,2020,665.43,t
Mauritius,"Citrus Fruit, Total",Production,2021,670.12,t
Mauritius,"Citrus Fruit, Total",Production,2022,671.87,t
Mauritius,"Citrus Fruit, Total",Production,2023,669.14,t
Mauritius,Eggs Primary,Yield/Carcass Weight,2000,8865,g/An
Mauritius,Eggs Primary,Yield/Carcass Weight,2001,8792,g/An
Mauritius,Eggs Primary,Yield/Carcass Weight,2002,8790,g/An
Mauritius,Eggs Primary,Yield/Carcass Weight,2003,8814,g/An
Mauritius,Eggs Primary,Yield/Carcass Weight,2004,8805,g/An
Mauritius,Eggs Primary,Yield/Carcass Weight,2005,8797,g/An
Mauritius,Eggs Primary,Yield/Carcass Weight,2006,8869,g/An
